latitude,longitude,dots_exten,nearest_location
-17.468750000406658,178.24874999998997,2.59418,"Navuniivi, Ra, Western, Viti"
-17.456250000406328,178.23041666665654,0.16877,"Nanukuloa, Ra, Western, Viti"
-17.455833334947386,177.65041666665672,29.1697,"Votua, Ba, Western, Viti"
-17.447083333739556,177.74958333332324,0.158465,"Natunuku, Ba, Western, Viti"
-17.44541666707272,177.72541666665666,1.99771,"Natunuku, Ba, Western, Viti"
-17.440416667072668,178.2295833333236,0.231196,"King's Highway, Nanokonoko, Ra, Western, Viti"
-17.432083333739058,177.83208333332334,0.521739,"Tavua, Ba, Western, Viti"
-17.42958333373906,177.81291666665652,0.830954,"Tavua, Ba, Western, Viti"
-17.42708333373895,177.94041666665655,0.954192,"King's Highway, Rabulu, Ba, Western, Viti"
-17.426250000405673,177.95458333332328,0.341148,"Rabulu, Ba, Western, Viti"
-17.417083333738617,178.23041666665654,1.05393,"King's Highway, Nanokonoko, Ra, Western, Viti"
-17.41291666707201,177.96458333332316,1.82695,"Rabulu, Ba, Western, Viti"
-17.408750000405178,177.86708333332342,0.542311,"Tavua, Ba, Western, Viti"
-17.408750000405178,177.8695833333231,6.6311,"Tavua, Ba, Western, Viti"
-17.4045833337384,177.99041666665676,0.334349,"Ba, Western, Viti"
-17.39375000040468,178.01374999998984,0.501862,"King's Highway, Togovere, Ra, Western, Viti"
-17.36541666707069,178.0545833333233,0.121346,"Vunitogoloa, Ra, Western, Viti"
-17.35291666707019,178.13124999999002,4.72843,"Vitawa, Ra, Western, Viti"
-16.997083333727858,178.6887499999898,0.421583,"Cross Island Road, Nabouwalu, Bua, Northern, Viti"
-16.997083333727858,179.94708333332323,0.277316,"Vuna Village, Cakaudrove, Northern, Viti"
-16.963750000393702,178.77124999998978,0.14717,"Bua, Northern, Viti"
-16.942083333726316,145.77958333332492,1.27251,"Trawler Base Road, Portsmith, Cairns, Cairns Regional, Queensland, Australia"
-16.93708333372632,179.89874999998983,0.174368,"West Coast Road, Vuna Village, Cakaudrove, Northern, Viti"
-16.917916667059217,168.57374999999047,0.631586,"Mangarisu, Shefa, Vanuatu"
-16.91250000155827,178.82708333332312,0.214565,"Bua, Northern, Viti"
-16.893750000359603,168.52999999999042,0.227736,"morua station, Lumbukuti, Shefa, Vanuatu"
-16.89208333372511,178.64291666665656,0.838444,"Bua, Northern, Viti"
-16.88208333372478,178.91791666665688,1.16281,"Nakorotiki, Bua, Northern, Viti"
-16.87375000039134,179.02374999999017,0.191346,"Cross Island Road, Bua, Northern, Viti"
-16.8620833337244,145.7595833333246,0.377788,"Oshea Esplanade, Machans Beach, Cairns, Cairns Regional, Queensland, Australia"
-16.810416667056415,179.05208333332305,0.385676,"Cakaudrove, Northern, Viti"
-16.80791666705636,179.46874999998977,0.405684,"Hibiscus Highway, Nagigi Village, Cakaudrove, Northern, Viti"
-16.80541666705625,178.59374999998988,0.690479,"Bua, Northern, Viti"
-16.803750000389527,168.2737499999903,0.491254,"Taliko, Shefa, Vanuatu"
-16.800416667056083,179.4745833333235,0.482349,"Hibiscus Highway, Nagigi Village, Cakaudrove, Northern, Viti"
-16.795416667055918,179.3704166666564,0.902721,"Hibiscus Highway, Namale, Wairiki, Cakaudrove, Northern, Viti"
-16.776250000388927,179.1129166666567,0.386215,"Cakaudrove, Northern, Viti"
-16.764583333721873,179.4729166666566,0.194374,"Nagigi Village, Cakaudrove, Northern, Viti"
-16.761250000388486,179.12124999999003,0.437778,"Natuvu, Cakaudrove, Northern, Viti"
-16.76041666705521,168.15541666665695,0.107696,"Ngevin, Moriu, Shefa, Vanuatu"
-16.750416667054708,179.66208333332338,0.187868,"Cakaudrove, Northern, Viti"
-16.7395833338299,179.36083333332328,0.116252,"Cross Island Road, Jerusalami Village, Cakaudrove, Northern, Viti"
-16.729583333720882,179.4820833333231,0.24694,"Cakaudrove, Northern, Viti"
-16.726250000387495,179.1662499999901,0.255057,"Natuvu, Cakaudrove, Northern, Viti"
-16.720416667054167,179.7295833333235,0.329346,"Cakaudrove, Northern, Viti"
-16.69875000038678,179.2704166666565,3.9881,"Tropic Splendor, Cakaudrove, Northern, Viti"
-16.697916667053505,179.87458333332324,0.154704,"Buca Bay Road, Cakaudrove, Northern, Viti"
-16.68875000038662,168.25458333332358,0.607663,"Maté, Shefa, Vanuatu"
-16.679166668200935,168.28541666665683,0.135072,"Lepa, Mate Wan, Shefa, Vanuatu"
-16.67041666722338,179.5033333333232,0.372786,"Vunidogoloa (old village), Cakaudrove, Northern, Viti"
-16.67041666705279,179.6787499999898,0.49518,"Drekeniwai Village, Cakaudrove, Northern, Viti"
-16.667083333719347,179.82124999998996,0.127209,"Tukavesi, Buca, Cakaudrove, Northern, Viti"
-16.66625000038607,178.56958333332352,0.344521,"Nasau Village, Bua, Northern, Viti"
-16.652083333718906,179.84541666665632,0.260941,"Buca Community Hall, Natewa, Buca Bay Ferry Wharf, Cakaudrove, Northern, Viti"
-16.65125000038563,178.71791666665672,1.01288,"Lekutu, Bua, Northern, Viti"
-16.643750000385467,168.1345833333237,0.137823,"Ngevin, Moriu, Shefa, Vanuatu"
-16.62541666705164,168.15041666665684,0.211087,"Ngevin, Moriu, Shefa, Vanuatu"
-16.62208333371808,178.7554166666564,0.316987,"Tavea Village, Bua, Northern, Viti"
-16.611250000384587,179.8629166666566,0.125812,"Kanakana Community Hall, Cakaudrove, Northern, Viti"
-16.6045833337177,179.55124999998986,0.868432,"Cakaudrove, Northern, Viti"
-16.599166668192765,178.8087499999899,0.746243,"Bua, Northern, Viti"
-16.59625000038426,168.167916666657,1.88764,"Paradise Sunset Bungalow, Lamen Bay, Shefa, Vanuatu"
-16.576250000383766,178.8195833333233,0.44732,"Macuata, Northern, Viti"
-16.57250000185269,168.17666666719165,0.262444,"Lemaru, Shefa, Vanuatu"
-16.572916670083032,179.56625000173494,0.345137,"Cakaudrove, Northern, Viti"
-16.5712500003836,167.53541666665694,0.229025,"Malampa, Vanuatu"
-16.571250000641612,179.89083333332314,0.502824,"Koroivonu Village, Cakaudrove, Northern, Viti"
-16.568750000383602,167.49124999999026,0.293897,"Malampa, Vanuatu"
-16.556666668188427,178.8620833333232,6.99174,"Macuata, Northern, Viti"
-16.54250000152024,167.5470833333237,1.0742,"Malampa, Vanuatu"
-16.507083333715173,179.63958333332312,0.471216,"Uma Village, Cakaudrove, Northern, Viti"
-16.5037500003819,179.64124999999,0.140719,"Waivula, Uma Village, Cakaudrove, Northern, Viti"
-16.502083333715177,167.63958333332357,0.103983,"Malampa, Vanuatu"
-16.496250000381735,167.5945833333235,0.10107,"Malampa, Vanuatu"
-16.493750000381397,167.43791666665695,0.597419,"Malampa, Vanuatu"
-16.48875000071081,168.21416666665698,0.107816,"Rod blong Trak, Tavulai, Malampa, Vanuatu"
-16.476250000381185,167.777916666657,0.452351,"Port-Sandwich, Malampa, Vanuatu"
-16.472500001513026,179.7162499999897,0.102679,"Uma Village, Cakaudrove, Northern, Viti"
-16.467916667047632,167.81541666665703,0.368923,"Malampa, Vanuatu"
-16.467083333714186,168.21958333332384,0.176978,"Rod blong Trak, Tavulai, Malampa, Vanuatu"
-16.46625000038091,167.772916666657,1.46764,"Malampa, Vanuatu"
-16.447083333713806,145.4087499999912,0.111877,"Bougainvillea Street, Cooya Beach, Douglas Shire, Queensland, 4873, Australia"
-16.44625000038036,167.42791666665698,0.243806,"Stallen Memorial Church, Lawa, Malampa, Vanuatu"
-16.438333334843094,179.1520833333235,0.442635,"Sasa, Macuata, Northern, Viti"
-16.43375000038003,167.77458333332356,0.598582,"Malampa, Vanuatu"
-16.422083333713033,179.2795833333231,0.5944,"Vatudova, Macuata, Northern, Viti"
-16.41708333371298,179.26124999999,3.64143,"Vatudova, Macuata, Northern, Viti"
-16.409583333712817,167.7820833333235,0.321606,"Malampa, Vanuatu"
-16.40875000037937,179.31708333332347,4.20808,"Wailevu Village, Macuata, Northern, Viti"
-16.388750000378877,179.3387499999899,8.04034,"Labasa, Macuata, Northern, Viti"
-16.374583333711826,179.78374999998982,0.10372,"Cakaudrove, Northern, Viti"
-16.370416667045106,167.7787499999904,0.298745,"Malampa, Vanuatu"
-16.359583333711498,179.40458333332333,0.171382,"Macuata, Northern, Viti"
-16.340000001499675,168.29791666665687,1.47085,"Apma financial investment centre, Toak, Malampa, Vanuatu"
-16.338333335118307,168.0491666672251,0.164571,"Port Vato, Lanver, Malampa, Vanuatu"
-16.33625000083572,167.38333333332378,0.702435,"Malampa, Vanuatu"
-16.332083333710784,167.3845833333238,0.337016,"Malampa, Vanuatu"
-16.32708333371062,167.72208333332378,0.124124,"Malampa, Vanuatu"
-16.325000001498097,179.41708333332303,3.24928,"Macuata, Northern, Viti"
-16.298750000376685,168.30874999999037,0.119983,"Renau, Malampa, Vanuatu"
-16.26875000037586,179.53374999998982,2.69399,"Macuata, Northern, Viti"
-16.26708333422448,167.92416666665713,0.362285,"Craig Cove Airport, Wuro, Craig Cove (Fali), Malampa, Vanuatu"
-16.265416667042416,167.64041666665707,2.38632,"Malampa, Vanuatu"
-16.25708333370892,179.57041666665668,1.41219,"Macuata, Northern, Viti"
-16.251250000375364,179.59458333332327,2.28907,"Macuata, Northern, Viti"
-16.24875000037531,167.61874999999043,2.18813,"Unua 5, Malampa, Vanuatu"
-16.247500001490266,179.6112499999897,0.138091,"Macuata, Northern, Viti"
-16.22750000148818,167.60458333332383,0.569565,"Neramb, Malampa, Vanuatu"
-16.22583333482129,179.7654166666565,1.20498,"Macuata, Northern, Viti"
-16.222500001487674,179.82041666665646,0.168373,"Lagi, Macuata, Northern, Viti"
-16.217916667041038,167.57958333332385,0.234196,"Neramb, Malampa, Vanuatu"
-16.203333334819035,167.97874999999044,0.307629,"Malampa, Vanuatu"
-16.194166668151468,167.55041666665716,0.223071,"Malampa, Vanuatu"
-16.185416667040386,167.3895833333238,0.37,"Larevet, Malampa, Vanuatu"
-16.152916667039563,167.49124999999026,0.689718,"Malampa, Vanuatu"
-16.148750000372672,167.2312499999905,0.218816,"Leviamp, Malampa, Vanuatu"
-16.128750000372293,167.2912499999902,0.821614,"Horrok, Malampa, Vanuatu"
-16.101250000371635,168.14124999999035,0.12552,"Magam Centre School, Ranmouhu Village, Malampa, Vanuatu"
-16.099583333704857,168.16124999999033,0.277323,"Nazareth, Lonawa, Barrrereo, Malampa, Vanuatu"
-16.064583334382235,167.39166666665722,0.544616,"Malampa, Vanuatu"
-16.040416667036652,167.40124999999034,0.214567,"Malampa, Vanuatu"
-16.02625000036943,167.17624999999043,0.246556,"Legan, Malampa, Vanuatu"
-15.995416667035611,168.2495833333237,0.305981,"Ranwas, Penama, Vanuatu"
-15.99125000036878,167.18624999999042,0.152816,"Legan, Malampa, Vanuatu"
-15.979583334975814,167.36416666665696,0.213369,"WalaRano Mainland, Malampa, Vanuatu"
-15.970416667034954,167.34624999999028,0.667372,"Malampa, Vanuatu"
-15.955416667034456,168.19374999999047,0.802745,"Pangi, Penama, Vanuatu"
-15.950833334998492,168.27000000062253,0.162364,"Bunlap, Penama, Vanuatu"
-15.945416667034294,168.19124999999042,0.147291,"Pangi, Penama, Vanuatu"
-15.935416667033962,168.2637499999903,0.229951,"Ranon, Penama, Vanuatu"
-15.932083333700632,168.2637499999903,0.911693,"Ranon, Penama, Vanuatu"
-15.931250000367244,167.3279166666572,0.960039,"Orap School (Collegi d'Orap), Orap, Malampa, Vanuatu"
-15.917083333700193,168.27041666665707,0.16555,"Ranon, Penama, Vanuatu"
-15.912083333700023,167.3204166666569,0.196182,"Vao Mainland, Malampa, Vanuatu"
-15.897916667840263,167.1849999999904,0.159372,"Tontar Station, Matanvat Village, Malampa, Vanuatu"
-15.89708333369964,167.28208333332373,0.559408,"Vao, Malampa, Vanuatu"
-15.893750001543651,167.2754166666571,0.180782,"Vao, Malampa, Vanuatu"
-15.887083333699366,167.21208333332356,0.672101,"Tontar Station, Matanvat Village, Malampa, Vanuatu"
-15.856250000365208,168.26791666665713,0.123884,"Penama, Vanuatu"
-15.82458333369783,168.167916666657,0.105997,"Baravet, Penama, Vanuatu"
-15.771666668108535,168.2429166666568,0.321109,"Penama, Vanuatu"
-15.743750000362468,168.230416666657,0.304688,"Penama, Vanuatu"
-15.739583333695748,168.13791666665713,1.42536,"Melsisi, Penama, Vanuatu"
-15.73875000036236,167.2412499999905,0.10084,"Sanma, Vanuatu"
-15.7112500003617,168.22291666665706,0.260533,"Penama, Vanuatu"
-15.692083333694429,167.2312499999905,0.22277,"Sanma, Vanuatu"
-15.665416667027046,168.12124999999037,3.17815,"Bwatnapne school, Bwatnapne, Penama, Vanuatu"
-15.663750000360324,167.25041666665695,0.407297,"Sanma, Vanuatu"
-15.642916667026554,166.77291666665724,0.102226,"Nanomb, Sanma, Vanuatu"
-15.639166668095072,168.11874999999054,1.11313,"Namaram, Penama, Vanuatu"
-15.626250000359503,167.16624999999033,0.189106,"Luganville, Sanma, Vanuatu"
-15.625833334890729,168.124166667351,0.295187,"Namaram, Penama, Vanuatu"
-15.62375000035945,166.8695833333236,1.20553,"Ipayato, Sanma, Vanuatu"
-15.607083333692287,166.77958333332413,0.21894,"Tasiriki, Sanma, Vanuatu"
-15.602083334717976,168.12666666665712,0.116964,"Penama, Vanuatu"
-15.597083333691955,166.90541666665715,1.17932,"Pakataora, Sanma, Vanuatu"
-15.585416667025186,166.94041666665714,1.26891,"Wailapa, Sanma, Vanuatu"
-15.585416667025186,167.0437499999905,0.427485,"Naoneban, Vulesepe, Sanma, Vanuatu"
-15.583750001397275,166.77833333332376,0.284096,"Pelmoli, Sanma, Vanuatu"
-15.582083333691742,166.9512499999903,0.214948,"Namalo, Sanma, Vanuatu"
-15.581250000358295,166.95958333332374,0.124952,"Namalo, Sanma, Vanuatu"
-15.581250000358295,168.1295833333238,0.124924,"Abwatunvutu, Penama, Vanuatu"
-15.579583333691572,166.97208333332355,1.06702,"Namalo, Sanma, Vanuatu"
-15.56791666702469,168.13541666665697,0.101288,"Latano, Penama, Vanuatu"
-15.558750000357747,167.1437499999903,0.689734,"Luganville, Sanma, Vanuatu"
-15.550416667024194,168.1462499999907,0.232122,"Loltong, Penama, Vanuatu"
-15.527083333690255,168.1437499999904,0.177416,"Labultamata, Penama, Vanuatu"
-15.520000001416465,167.22791666665694,0.572345,"Banban, Sanma, Vanuatu"
-15.517916667023483,167.17124999999032,24.228,"753 River Street, Side River, Luganville, Sanma, Vanuatu"
-15.515416667023374,167.17541666665716,8.82324,"Allan Power Dive Center, Rue Dumont D'Urville, Lausvatu, Luganville, Sanma, Vanuatu"
-15.514583333689927,167.19458333332386,2.73499,"Freshwind, Barrick, Sanma, Vanuatu"
-15.506250000356433,166.7112499999905,0.140255,"Jaravanus, Sanma, Vanuatu"
-15.478750000355603,167.2312499999905,0.333832,"President College Street, Banban, Sanma, Vanuatu"
-15.461250000355278,167.2170833333238,0.115358,"Suranda, Sanma, Vanuatu"
-15.450416667021614,167.21791666665695,0.433037,"Saraoutou, Sanma, Vanuatu"
-15.380416667019915,167.1887499999907,0.479797,"Santo East Coast Road, Matevulu, Sanma, Vanuatu"
-15.376250000353082,167.1912499999903,0.16897,"Oyster Island Resort, Santo East Coast Road, Matevulu, Sanma, Vanuatu"
-15.358750000352757,167.93958333332353,0.110753,"Lovanue, Navaksara, Penama, Vanuatu"
-15.342916667018926,167.94958333332352,0.118372,"Lovanue, Navaksara, Penama, Vanuatu"
-15.330416667018651,167.17958333332354,4.12566,"Santo East Coast Road, Turtle bay, Sanma, Vanuatu"
-15.327500001397029,167.1787499999906,4.10178,"Santo East Coast Road, Turtle bay, Sanma, Vanuatu"
-15.307083334915148,167.97999999999035,0.215432,"Halolo, Navonda, Penama, Vanuatu"
-15.299583333684325,167.8695833333236,0.147677,"Lombaha Passage, Main Road, Vusinakavika, Lolopuepue, Penama, Vanuatu"
-15.28708333368428,167.9029166666569,0.134432,"Main Road, Vusinakavika, Lolopuepue, Penama, Vanuatu"
-15.284583333684168,167.91124999999033,0.138376,"Main Road, Vusinakavika, Lolopuepue, Penama, Vanuatu"
-15.278750000350556,167.94791666665685,0.299633,"Lowaluieru, Lo One, Penama, Vanuatu"
-15.222916667015909,167.16958333332354,0.648604,"Kole 2, Sanma, Vanuatu"
-15.171250000347868,166.88208333332398,0.766517,"Sanma, Vanuatu"
-15.168750000347814,166.8645833333236,0.366558,"Sanma, Vanuatu"
-15.167916667014538,166.8987499999903,4.04589,"Sanma, Vanuatu"
-15.167083333681148,166.85208333332366,0.110914,"Malau Health Centre, Big Bay Highway, Malau, Sanma, Vanuatu"
-15.160416667014374,166.95041666665713,0.506964,"Road to Matantas, Matantas, Sanma, Vanuatu"
-15.159583333680985,166.82874999999046,0.820763,"Tolomako, Sanma, Vanuatu"
-15.15625000034754,166.82458333332386,1.33119,"Tolomako, Sanma, Vanuatu"
-15.147083333680657,167.10874999999032,0.673929,"Hog Harbour, Sanma, Vanuatu"
-15.1445833336806,167.10791666665705,0.326627,"Hog Harbour, Sanma, Vanuatu"
-15.12208333368011,166.97958333332372,0.148621,"Sanma, Vanuatu"
-15.090416667012562,167.07874999999024,0.102572,"Santo East Coast Road, Sector 3, Hog Harbour, Sanma, Vanuatu"
-15.089583333679286,166.80874999999048,0.163778,"Sanma, Vanuatu"
-15.077916668393016,166.6233333333238,0.118297,"Wunavae, Sanma, Vanuatu"
-15.039166668034568,166.8037499999907,0.146422,"Pelvus, Sanma, Vanuatu"
-15.036666668013368,167.066666665836,0.24648,"Sector 1, Port Olry, Sanma, Vanuatu"
-14.991250001779065,167.0566666666571,0.274735,"Lorwe, Sanma, Vanuatu"
-14.982916667009874,166.7937499999906,1.39572,"Sanma, Vanuatu"
-14.96541666700938,167.0537499999905,0.14582,"Lotoror, Sanma, Vanuatu"
-14.704583333669518,166.64958333332356,0.510576,"Sanma, Vanuatu"
-14.69875000033602,166.57458333332374,0.152748,"Wunpuko, Sanma, Vanuatu"
-14.65125000033487,166.61958333332382,0.21627,"Sanma, Vanuatu"
-14.302916666992814,167.4320833333236,0.772752,"Torba, Vanuatu"
-14.245416666991275,167.59708333332355,0.126079,"Air Port, Lesus, Torba, Vanuatu"
-14.217083333657342,167.46208333332356,0.456419,"Torba, Vanuatu"
-14.20291666699029,167.54291666665688,0.155153,"Torba, Vanuatu"
-13.87125000237114,167.54749999999035,0.557431,"Airport Road, Arev, Sola (Sol), Torba, Vanuatu"
-13.68125000031057,167.6970833333237,0.101294,"Ngerenigmen, Aplow, Torba, Vanuatu"
-13.43458333363776,166.70541666665713,0.98501,"Toga School, Liteu, Torba, Vanuatu"
-11.778750000263756,160.50624999999127,0.821729,"Rennell and Bellona, Solomon Islands"
-11.596666666861324,166.90000000147472,0.200945,"Lovoko, Temotu, Solomon Islands"
-11.55625000025816,160.0687499999908,1.24331,"Tepoogima, Rennell and Bellona, Solomon Islands"
-11.305000000998916,166.5237499999905,0.273454,"Temotu, Solomon Islands"
-11.302916666918804,166.54291666665722,0.217941,"Temotu, Solomon Islands"
-11.275416666918147,159.7620833333242,0.543931,"Matahenua, Rennell and Bellona, Solomon Islands"
-11.275416666918147,166.54208333332429,0.1803,"Temotu, Solomon Islands"
-10.872916666908282,122.96708333332596,1.8973,"Rote Ndao, Nusa Tenggara Timur, Nusa Tenggara, Indonesia"
-10.837083333574128,162.13374999999075,0.100058,"Makira-Ulawa, Solomon Islands"
-10.8279166669073,122.82374999999251,0.97533,"Oelolot, Rote Ndao, Nusa Tenggara Timur, Nusa Tenggara, Indonesia"
-10.818750000240357,162.26041666665742,0.128697,"Makira-Ulawa, Solomon Islands"
-10.801250000240032,162.24458333332404,0.182788,"Makira-Ulawa, Solomon Islands"
-10.747083333571824,122.91208333332588,0.4089,"Rote Ndao, Nusa Tenggara Timur, Nusa Tenggara, Indonesia"
-10.737083333571832,123.2520833333258,1.49881,"Sonimanu, Rote Ndao, Nusa Tenggara Timur, Nusa Tenggara, Indonesia"
-10.720416669992003,161.7749999999911,0.289319,"Makira-Ulawa, Solomon Islands"
-10.707916669994177,161.76249999999106,0.129554,"Makira-Ulawa, Solomon Islands"
-10.703750000237504,152.70291666665776,0.183223,"Samarai-Murua District, Milne Bay, Southern Region, Papua Niugini"
-10.70041666690406,152.3704166666579,0.235696,"Milne Bay, Southern Region, Papua Niugini"
-10.70041666690406,152.76624999999137,1.69618,"Loaga Mission, Bwagaoia, Milne Bay, Southern Region, Papua Niugini"
-10.697916666904064,152.77874999999108,0.220793,"Loaga Mission, Bwagaoia, Milne Bay, Southern Region, Papua Niugini"
-10.693750003329969,161.72416666665754,0.108479,"Makira-Ulawa, Solomon Islands"
-10.691250000237346,152.80624999999122,0.235707,"Loaga Mission, Bwagaoia, Milne Bay, Southern Region, Papua Niugini"
-10.689166666672747,165.8183333317843,0.504797,"Namo, Graciosa Bay Ward, Temotu, Solomon Islands"
-10.687916666903732,152.84791666665774,0.978174,"Bwagaoia, Milne Bay, Southern Region, Papua Niugini"
-10.684583336664788,162.22083333332432,0.423847,"Makira-Ulawa, Solomon Islands"
-10.6816666676051,150.40541666665786,0.128815,"Ilo'ilo, Milne Bay, Southern Region, Papua Niugini"
-10.675416666903573,162.20708333332425,0.199557,"Makira-Ulawa, Solomon Islands"
-10.667916666903407,123.10958333332576,0.528183,"Rote Ndao, Nusa Tenggara Timur, Nusa Tenggara, Indonesia"
-10.66375000333494,150.31749999999147,0.188183,"Modewa, Milne Bay, Southern Region, Papua Niugini"
-10.6595833335698,166.00458333332415,0.310035,"Gua ?, North East Santa Cruz Ward, Temotu, Solomon Islands"
-10.6570833335698,150.19958333332477,0.121359,"Navabu, Milne Bay, Southern Region, Papua Niugini"
-10.654583333569803,150.32374999999115,1.9784,"Modewa, Milne Bay, Southern Region, Papua Niugini"
-10.650416666903029,123.15458333332585,0.696935,"Rote Ndao, Nusa Tenggara Timur, Nusa Tenggara, Indonesia"
-10.650416666903029,150.1387499999912,0.110171,"Savaia, Milne Bay, Southern Region, Papua Niugini"
-10.640416666902752,151.04041666665807,0.116565,"Milne Bay, Southern Region, Papua Niugini"
-10.636250000235862,123.17791666665904,0.151382,"Tunganamo, Rote Ndao, Nusa Tenggara Timur, Nusa Tenggara, Indonesia"
-10.636250000235862,152.73791666665784,0.312074,"Milne Bay, Southern Region, Papua Niugini"
-10.610833334264951,162.1754166666576,1.53636,"House 1, 1, Pihuru Village, Makira-Ulawa, Solomon Islands"
-10.607916666901872,150.574583333325,0.121546,"Matodana Plantation, Milne Bay, Southern Region, Papua Niugini"
-10.599583333568376,123.37291666665932,0.2739,"Rote Ndao, Nusa Tenggara Timur, Nusa Tenggara, Indonesia"
-10.594583333568266,150.94541666665782,0.111438,"Milne Bay, Southern Region, Papua Niugini"
-10.592083336680275,162.1591666666576,0.137432,"Makira-Ulawa, Solomon Islands"
-10.591250000234936,123.2662499999924,0.154344,"Bolatena, Rote Ndao, Nusa Tenggara Timur, Nusa Tenggara, Indonesia"
-10.588750000234825,123.31291666665902,1.82874,"Rote Ndao, Nusa Tenggara Timur, Nusa Tenggara, Indonesia"
-10.580416666901328,150.64958333332447,0.885784,"Milne Bay, Southern Region, Papua Niugini"
-10.572916666901165,162.1562499999908,0.360281,"Makira-Ulawa, Solomon Islands"
-10.553750000233949,162.14291666665758,0.148221,"Makira-Ulawa, Solomon Islands"
-10.524583333566682,162.12374999999065,0.522988,"Makira-Ulawa, Solomon Islands"
-10.50541666689952,162.0262499999908,1.4138,"Makira-Ulawa, Solomon Islands"
-10.50541666689952,162.10958333332417,1.21754,"Makira-Ulawa, Solomon Islands"
-10.504583336694507,162.03999999999087,0.492689,"Makira-Ulawa, Solomon Islands"
-10.502083333566077,150.03541666665797,0.393314,"Leilei'afa, Milne Bay, Southern Region, Papua Niugini"
-10.48166666758584,161.96958333332418,0.633641,"Kirakira, Makira-Ulawa, Solomon Islands"
-10.467916666898477,150.5912499999913,0.105794,"Lamhaga, Milne Bay, Southern Region, Papua Niugini"
-10.459583336701655,150.56666666665785,1.25901,"Lamhaga, Milne Bay, Southern Region, Papua Niugini"
